"system","ucl_id","operator_intid","operator_altid","operator_name","notes","lat","lon","initial_bikes","initial_size","curr_bikes","curr_size","created_dt","updated_dt","updated_dt_nonzerobikes","pedelec","operator_installflag","operator_lockflag","operator_tempflag"
"london","602","602","602","Union Grove, Wandsworth Road",,"51.472993","-0.133972","15","45","15","45","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","196","196","196","Union Street, The Borough",,"51.503688","-0.098498","13","17","5","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","745","745","745","Upcerne Road, West Chelsea",,"51.478170","-0.182435","10","29","22","29","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","570","570","570","Upper Bank Street, Canary Wharf",,"51.503083","-0.017676","24","36","17","36","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","389","389","389","Upper Grosvenor Street, Mayfair",,"51.510131","-0.155758","15","18","0","18","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:26:02","0","1","0","0"
"london","705","705","705","Upper Richmond Road, East Putney",,"51.459715","-0.212146","10","25","21","25","2014-02-19 18:15:01","2015-05-21 15:24:01","2015-05-21 15:24:01","0","1","0","0"
"london","705","705","705","Upper Richmond Road, Putney",,"51.459715","-0.212146","21","25","6","25","2015-05-21 15:26:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","1"
"london","675","675","675","Usk Road, Battersea",,"51.463489","-0.182126","7","30","12","30","2014-02-19 18:15:01","2015-05-21 15:28:02","2015-05-21 15:28:02","0","1","0","0"
"london","675","675","675","Usk Road, Clapham Junction",,"51.463489","-0.182126","12","30","1","30","2015-05-21 15:30:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","237","237","237","Vaughan Way, Wapping",,"51.508445","-0.067176","20","24","0","0","2010-08-06 01:00:00","2016-02-25 11:50:01","2016-02-25 11:50:01","0","1","0","0"
"london","146","146","146","Vauxhall Bridge , Pimlico",,"51.488365","-0.129362","10","35","1","35","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","74","74","74","Vauxhall Cross, Vauxhall",,"51.485917","-0.124470","5","17","13","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","352","352","352","Vauxhall Street, Vauxhall",,"51.486965","-0.116625","4","19","6","19","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","352","0","0","Vauxhall Street, Vauxhall","Added from csv snapshot file s4_201108","51.487727","-0.116928","12","19","18","19","2011-02-01 00:00:00","2011-11-29 17:01:06","2011-08-16 12:12:53","0","1","0","0"
"london","437","437","437","Vauxhall Walk, Vauxhall",,"51.488124","-0.120903","21","27","4","27","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","786","786","786","Velodrome, Newham",,"51.549368","-0.015718","0","44","15","44","2016-01-20 21:42:02","2016-01-21 10:00:02","2016-01-21 10:00:02","0","1","0","0"
"london","786","786","786","Velodrome, Newham",,"51.549369","-0.015718","15","44","20","44","2016-01-21 10:02:02","2016-01-27 12:34:02","2016-01-27 12:34:02","0","1","0","0"
"london","633","633","633","Vereker Road North, West Kensington",,"51.489591","-0.209379","3","32","13","32","2015-05-21 15:34:02","2017-01-19 10:06:01","2017-01-19 10:06:01","0","1","0","0"
"london","633","633","633","Vereker Road, West Kensington",,"51.489591","-0.209379","1","32","11","32","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","701","701","701","Vicarage Crescent, Battersea",,"51.472876","-0.176267","11","30","5","30","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","103","103","103","Vicarage Gate, Kensington",,"51.504724","-0.192539","5","18","6","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","781","781","781","Victoria &amp; Albert Museum, South Kensington",,"51.495898","-0.173009","27","30","22","30","2017-03-28 12:16:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","781","781","781","Victoria &amp; Albert Museum, South Kensington",,"51.495996","-0.172128","27","30","27","30","2017-03-28 12:14:02","2017-03-28 12:14:02","2017-03-28 12:14:02","0","1","0","0"
"london","781","781","781","Victoria &amp; Albert Museum, South Kensington",,"51.496653","-0.172065","10","30","27","30","2016-04-01 11:50:01","2017-03-28 12:12:02","2017-03-28 12:12:02","0","1","0","0"
"london","781","781","781","Victoria and Albert Museum, Cromwell Road",,"51.496653","-0.172065","0","30","10","30","2015-11-24 15:22:02","2016-04-01 11:48:01","2016-04-01 11:48:01","0","1","0","0"
"london","369","0","0","Victoria Embankment, Temple","Added from csv snapshot file s2_201402","51.511156","-0.107481","14","19","8","20","2011-06-29 15:40:02","2014-02-19 18:15:01","2014-02-19 18:15:01","0","1","0","0"
"london","719","719","719","Victoria Park Road, Hackney Central",,"51.536425","-0.054162","20","34","3","34","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","820","820","820","Victory place, Walworth",,"51.492605","-0.092995","14","24","1","24","2016-12-19 19:36:02","2017-05-19 15:34:02","2017-05-19 15:34:02","0","1","0","0"
"london","820","820","820","Victory Place, Walworth",,"51.492807","-0.091938","2","24","8","24","2017-05-19 15:36:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","299","299","299","Vincent Square, Westminster",,"51.493985","-0.136929","16","19","16","19","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","426","426","426","Vincent Street, Pimlico",,"51.493072","-0.129925","3","17","4","17","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","442","442","442","Walmer Road, Avondale",,"51.510101","-0.211358","5","24","16","24","2015-05-21 15:40:07","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","442","442","442","Walmer Road, Notting Hill",,"51.510101","-0.211358","8","24","5","24","2012-03-12 11:20:17","2015-05-21 15:38:02","2015-05-21 15:38:02","0","1","0","0"
"london","91","91","91","Walnut Tree Walk, Vauxhall",,"51.493686","-0.111015","6","20","3","20","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","411","411","411","Walworth Road, Elephant &amp; Castle",,"51.493373","-0.099681","6","30","31","33","2015-05-21 15:06:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","411","411","411","Walworth Road, Southwark",,"51.493373","-0.099681","10","30","6","30","2011-06-29 15:40:02","2015-05-21 15:04:01","2015-05-21 15:04:01","0","1","0","0"
"london","725","0","0","Walworth Square, Walworth",,"51.491327","-0.096519","1","24","6","24","2019-07-23 10:18:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","612","612","612","Wandsworth Rd, Isley Court, Wandsworth Road",,"51.469260","-0.141813","27","30","5","30","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","621","621","621","Wandsworth Town Station, Wandsworth",,"51.460864","-0.187427","21","33","23","33","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","79","0","0","Wansey Street, Walworth","Added from csv snapshot file s4_201108","51.491181","-0.097146","6","17","2","17","2010-08-06 01:00:00","2011-11-29 17:01:06",NULL,"0","1","0","0"
"london","134","0","0","Wapping High Street, Wapping","Added from csv snapshot file s4_201108","51.504822","-0.067821","11","20","3","20","2010-08-06 01:00:00","2011-11-29 17:01:06","2011-08-16 12:12:53","0","1","0","0"
"london","134","134","134","Wapping High Street, Wapping",,"51.504904","-0.067970","19","20","7","20","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","458","0","0","Wapping Lane 2, Wapping","Added from csv snapshot file s3_201203","51.504749","-0.057544","14","28","14","28","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","458","458","458","Wapping Lane, Wapping",,"51.504749","-0.057544","2","28","22","28","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","192","192","192","Wardour Street, Soho",,"51.512515","-0.133202","16","16","13","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","239","239","239","Warren Street Station, Euston",,"51.524438","-0.138019","1","26","0","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:34:02","0","1","0","0"
"london","47","47","47","Warwick Avenue Station, Maida Vale",,"51.523345","-0.183846","3","19","7","19","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","274","274","274","Warwick Road, Olympia",,"51.496712","-0.205284","5","36","4","36","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","316","0","0","Warwick Row, Westminster",,"51.497998","-0.142961","0","0","19","21","2019-12-11 06:40:03","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","178","178","178","Warwick Square, Pimlico",,"51.489856","-0.141924","12","19","4","19","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","377","377","377","Waterloo Bridge, South Bank",,"51.505354","-0.113657","1","15","1","15","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","160","160","160","Waterloo Place, St. James's",,"51.506633","-0.131774","11","20","9","20","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","173","173","173","Waterloo Road, South Bank",,"51.504860","-0.113001","13","15","4","15","2015-03-24 18:12:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","173","0","0","Waterloo Road, Southbank","Added from csv snapshot file s4_201108","51.504860","-0.113001","0","15","15","15","2011-06-29 15:40:02","2011-11-29 17:01:06","2011-08-16 12:12:53","0","1","0","0"
"london","173","173","173","Waterloo Roundabout, Waterloo ",,"51.504860","-0.113001","1","15","14","15","2013-07-09 11:26:09","2015-03-24 18:10:01","2015-03-24 18:10:01","0","1","0","0"
"london","374","374","374","Waterloo Station 1, Waterloo",,"51.504028","-0.113864","2","36","11","36","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","361","361","361","Waterloo Station 2, Waterloo",,"51.503920","-0.113426","0","55","15","55","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","154","154","154","Waterloo Station 3, Waterloo",,"51.503792","-0.112824","7","34","30","35","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","360","0","0","Waterloo Station 3, Waterloo","Added from csv snapshot file s5_20110201","51.503792","-0.112824","0","35","0","35","2011-02-01 00:00:00","2011-02-01 00:00:00",NULL,"0","1","0","0"
"london","513","513","513","Watney Market, Stepney",,"51.514223","-0.055656","5","51","25","51","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","552","552","552","Watney Street, Shadwell",,"51.511542","-0.056667","1","27","8","27","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","80","80","80","Webber Street , Southwark",,"51.500694","-0.102091","11","24","17","45","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","213","213","213","Wellington Arch, Hyde Park",,"51.502740","-0.149569","29","36","2","36","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","110","110","110","Wellington Road, St. John's Wood",,"51.533043","-0.172529","2","17","5","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","533","533","533","Wellington Row, Bethnal Green",,"51.528222","-0.069743","4","33","1","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","338","338","338","Wellington Street , Strand",,"51.511756","-0.119643","15","15","5","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","313","313","313","Wells Street, Fitzrovia ",,"51.517344","-0.138073","29","38","18","38","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","721","721","721","Wendon Street, Old Ford",,"51.536039","-0.026263","5","18","5","18","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","42","42","42","Wenlock Road , Hoxton",,"51.530992","-0.093904","5","28","4","28","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","142","142","142","West Cromwell Road, Earl's Court",,"51.493725","-0.198287","16","24","0","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 16:26:02","0","1","0","0"
"london","660","660","660","West Kensington Station, West Kensington",,"51.490871","-0.206030","4","22","10","22","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","203","203","203","West Smithfield Rotunda, Farringdon",,"51.518219","-0.100791","14","25","12","15","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","105","105","105","Westbourne Grove, Bayswater",,"51.515530","-0.190241","7","26","14","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","758","758","758","Westbourne Park Road, Portobello",,"51.517870","-0.201005","3","23","2","23","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","680","680","680","Westbridge Road, Battersea",,"51.477685","-0.170329","15","28","20","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","811","811","811","Westferry Circus, Canary Wharf",,"51.505703","-0.027773","1","36","21","36","2016-06-16 10:30:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","510","510","510","Westferry DLR, Limehouse",,"51.509303","-0.025996","32","41","30","41","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","566","566","566","Westfield Ariel Way, White City",,"51.509158","-0.224103","24","42","42","42","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","555","0","0","Westfield Eastern Access Road 1, Shepherd's Bush","Added from csv snapshot file s3_201203","51.509424","-0.219712","14","55","14","55","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","555","555","555","Westfield Eastern Access Road, Shepherd's Bush",,"51.509424","-0.219712","52","55","19","56","2013-07-09 11:26:09","2016-08-09 13:18:02","2016-08-09 13:18:02","0","1","0","0"
"london","591","591","591","Westfield Library Corner, Shepherd's Bush",,"51.506093","-0.224224","12","27","0","27","2012-03-12 11:20:17","2019-09-27 12:38:02","2019-09-27 11:48:02","0","1","0","0"
"london","571","571","571","Westfield Southern Terrace ,Shepherd's Bush",,"51.506256","-0.218337","9","29","12","29","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","548","548","548","Westminster Bridge Road, Elephant &amp; Castle",,"51.498386","-0.107913","23","26","1","26","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","818","0","0","Westminster Pier, Westminster",,"51.501513","-0.123823","5","27","9","27","2019-09-26 14:20:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","257","257","257","Westminster University, Marylebone",,"51.522482","-0.154907","5","16","12","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","466","466","466","Whiston Road, Haggerston",,"51.534464","-0.076341","5","21","11","21","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","229","229","229","Whitehall Place, Strand",,"51.506543","-0.123180","30","46","22","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","224","224","224","Whiteley's, Bayswater",,"51.514770","-0.188130","6","16","0","0","2010-08-06 01:00:00","2018-12-09 22:02:03","2018-12-09 19:12:03","0","1","0","0"
"london","64","64","64","William IV Street, Strand",,"51.509462","-0.124749","11","26","22","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","628","628","628","William Morris Way, Sands End",,"51.468820","-0.184319","22","26","17","26","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","30","30","30","Windsor Terrace, Hoxton",,"51.529154","-0.093422","17","24","7","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","290","290","290","Winsland Street, Paddington",,"51.516780","-0.175489","2","15","0","0","2010-08-06 01:00:00","2019-08-16 09:08:02","2019-08-16 07:58:02","0","1","0","0"
"london","127","127","127","Wood Street, Guildhall",,"51.517008","-0.093885","13","17","6","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","613","613","613","Woodstock Grove, Shepherd's Bush",,"51.504038","-0.217400","19","24","17","24","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
